Week_Num,datetime,Article_Num,Polution,Enviroment_Polution,Biodiversity_Loss,Acid_Rain,Water_Pollution,Climate_Crisis,Accelerated_Global_Warming,Ozone_Layer_Depletion,Hazardous_Substance_Leakage,Carbon_Dioxide,Weekly_News_Count,News_Ratio,tempmax,tempmin,temp,dew,humidity,precip,windspeed,sealevelpressure,moonphase,abnormal_weather_count
798,2015-04-12,26,2.334321443969014,-0.5835803609922535,-0.5835803609922535,0.6450098726756487,-0.4300065817837658,-0.5835803609922535,-0.5835803609922535,-0.5835803609922535,-0.5835803609922535,0.9521574310926243,110512,0.0002352685681192,61.2,38.08571428571429,49.92857142857143,28.38571428571429,47.7,0.0004285714285714,12.87142857142857,1023.342857142857,0.66,0.0
799,2015-04-19,39,1.9902456743606747,-0.47386801770492254,-0.47386801770492254,-0.47386801770492254,-0.47386801770492254,-0.47386801770492254,-0.47386801770492254,-0.47386801770492254,-0.47386801770492254,1.8006984672787056,110512,0.0003529028521789,60.82857142857143,43.42857142857143,52.385714285714286,35.614285714285714,58.15714285714286,0.2674285714285714,13.685714285714283,1011.9428571428572,0.7628571428571428,0.0
800,2015-04-26,35,2.8098736553360704,-0.3759241398295423,-0.3759241398295423,-0.31220818392623007,-0.3759241398295423,-0.3759241398295423,-0.3759241398295423,-0.3759241398295423,-0.3759241398295423,0.1338035073969557,110512,0.0003167076878529,69.4,45.5,57.15714285714286,33.214285714285715,45.642857142857146,0.0645714285714285,12.457142857142856,1016.8857142857142,0.1428571428571428,0.0
801,2015-05-03,19,2.487906541640245,-0.44813223420849124,-0.44813223420849124,-0.44813223420849124,-0.44813223420849124,-0.44813223420849124,-0.44813223420849124,-0.44813223420849124,-0.44813223420849124,1.0971513320276853,110512,0.0001719270305487,75.42857142857143,55.54285714285714,65.44285714285715,49.52857142857143,60.52857142857143,0.0877142857142857,10.828571428571427,1012.4857142857144,0.3685714285714286,0.0
802,2015-05-10,18,2.206103327564666,-0.49524768577982303,-0.49524768577982303,-0.27013510133444896,-0.49524768577982303,-0.49524768577982303,-0.49524768577982303,-0.49524768577982303,-0.49524768577982303,1.5307655742285438,110512,0.0001628782394672,71.97142857142858,50.142857142857146,60.44285714285714,36.81428571428571,46.65714285714286,0.0,12.914285714285716,1012.4,0.6057142857142858,0.0
803,2015-05-17,31,2.7017007591274647,-0.3225911354182048,-0.42340086523639375,-0.42340086523639375,-0.42340086523639375,-0.42340086523639375,-0.42340086523639375,-0.42340086523639375,-0.42340086523639375,0.5846964329454961,110512,0.0002805125235268,73.71428571428571,53.48571428571428,63.385714285714286,46.35714285714285,57.55714285714286,0.1672857142857143,15.185714285714283,1007.0571428571428,0.8557142857142858,0.0
804,2015-05-24,25,2.2776504513310227,-0.46506998744455436,-0.46506998744455436,-0.46506998744455436,-0.46506998744455436,-0.46506998744455436,-0.46506998744455436,-0.46506998744455436,-0.46506998744455436,1.4429094482254121,110512,0.0002262197770377,74.85714285714286,52.12857142857143,63.94285714285714,43.92857142857143,53.44285714285714,0.0088571428571428,13.014285714285714,1009.4714285714286,0.0957142857142857,0.0
805,2015-05-31,38,1.5077645250087097,-0.4785120947632432,-0.4785120947632432,-0.4785120947632432,-0.3882267938645181,-0.4785120947632432,-0.4785120947632432,-0.4785120947632432,-0.4785120947632432,2.2300469321985106,110512,0.0003438540610974,83.89999999999999,56.471428571428575,69.52857142857144,46.25714285714286,49.34285714285714,0.008,10.914285714285716,1008.5285714285714,0.32,0.0
806,2015-06-07,42,1.196165897541952,-0.45371809906763705,-0.45371809906763705,-0.45371809906763705,-0.45371809906763705,-0.45371809906763705,-0.45371809906763705,-0.45371809906763705,-0.45371809906763705,2.433578894999144,110512,0.0003800492254234,82.48571428571428,60.35714285714285,71.01428571428572,46.58571428571429,45.285714285714285,0.0078571428571428,13.314285714285717,1009.342857142857,0.55,0.0
807,2015-06-14,19,2.6184419038502216,-0.4294798889913062,-0.4294798889913062,-0.4294798889913062,-0.4294798889913062,-0.4294798889913062,-0.4294798889913062,-0.4294798889913062,-0.4294798889913062,0.817397208080228,110512,0.0001719270305487,84.94285714285715,64.35714285714286,73.2,58.614285714285714,62.81428571428571,0.1948571428571428,12.828571428571427,1005.5,0.8014285714285715,0.0
808,2015-06-21,25,2.658876862177769,-0.42152925863793905,-0.42152925863793905,-0.42152925863793905,-0.42152925863793905,-0.42152925863793905,-0.42152925863793905,-0.42152925863793905,-0.42152925863793905,0.713357206925743,110512,0.0002262197770377,83.10000000000001,65.31428571428572,72.97142857142856,60.74285714285714,67.68571428571428,0.317,10.62857142857143,1006.8857142857142,0.1942857142857142,0.0
809,2015-06-28,61,2.208692383001895,-0.4752882343168635,-0.4752882343168635,-0.41937197145605604,-0.4752882343168635,-0.4752882343168635,-0.4752882343168635,-0.4752882343168635,-0.4752882343168635,1.5376972286722055,111995,0.0005446671726416,84.17142857142858,65.84285714285714,74.61428571428571,60.91428571428571,64.2,0.1711428571428571,11.957142857142856,1006.4,0.2771428571428571,0.0
810,2015-07-05,49,2.7349282333743026,-0.4017097807571913,-0.4017097807571913,-0.4017097807571913,-0.4017097807571913,-0.4017097807571913,-0.4017097807571913,-0.4017097807571913,-0.4017097807571913,0.478750012683228,112589,0.0004352112550959,83.22857142857143,66.24285714285715,74.32857142857142,60.07142857142857,63.471428571428575,0.0197142857142857,12.7,1003.8285714285714,0.5042857142857143,0.0
811,2015-07-12,35,2.6492523131989447,-0.4235481754644081,-0.4235481754644081,-0.4235481754644081,-0.4235481754644081,-0.4235481754644081,-0.4235481754644081,-0.4235481754644081,-0.4235481754644081,0.7391330905163201,112589,0.0003108651822114,87.32857142857142,71.08571428571429,78.52857142857144,64.44285714285715,63.92857142857143,0.1858571428571428,12.085714285714284,1009.1428571428572,0.7514285714285714,0.0
812,2015-07-19,23,2.692307045817594,-0.4261953238552948,-0.4261953238552948,-0.4261953238552948,-0.3222452448661985,-0.4261953238552948,-0.4261953238552948,-0.4261953238552948,-0.4261953238552948,0.6133054660356683,112589,0.0002042828340246,84.22857142857143,69.65714285714286,76.35714285714286,62.785714285714285,65.38571428571429,0.1278571428571428,12.142857142857142,1004.6428571428572,0.4271428571428571,0.0
813,2015-07-26,25,2.818947266114845,-0.38205512397893504,-0.38205512397893504,-0.17553884074707826,-0.38205512397893504,-0.38205512397893504,-0.38205512397893504,-0.38205512397893504,-0.38205512397893504,0.030977442484778496,112589,0.0002220465587224,83.98571428571428,74.60000000000001,78.75714285714285,72.32857142857144,81.52857142857144,1.4722857142857142,11.428571428571429,1006.3285714285714,0.2271428571428571,1.0
814,2015-08-02,26,2.5925482399293576,-0.3174548865219621,-0.44972775590611297,-0.44972775590611297,-0.44972775590611297,-0.44972775590611297,-0.44972775590611297,-0.44972775590611297,-0.44972775590611297,0.8730009379353958,112589,0.0002309284210713,87.3,76.39999999999999,80.94285714285715,73.5,78.91428571428571,0.3348571428571428,11.228571428571428,1007.9714285714286,0.4585714285714286,0.0
815,2015-08-09,26,2.6712757786709864,-0.45724540355629495,-0.45724540355629495,-0.45724540355629495,-0.09626219022237788,-0.45724540355629495,-0.45724540355629495,-0.45724540355629495,-0.45724540355629495,0.6257042364454564,112589,0.0002309284210713,90.01428571428572,76.28571428571429,81.88571428571429,71.9,72.91428571428571,0.1307142857142857,15.0,1010.2428571428572,0.7028571428571428,1.0
816,2015-08-16,52,2.8057704883637684,-0.4148610060615689,-0.4148610060615689,-0.30568705709799815,-0.25110008261621275,-0.4148610060615689,-0.4148610060615689,-0.4148610060615689,-0.30568705709799815,0.13100873875628494,112589,0.0004618568421426,87.65714285714286,72.7,79.44285714285715,69.54285714285714,73.15714285714286,0.2124285714285714,10.957142857142856,1006.5714285714286,0.5214285714285715,0.0
817,2015-08-23,31,1.6180164745933134,-0.48672040292644386,-0.48672040292644386,-0.48672040292644386,-0.35517434808145903,-0.48672040292644386,-0.48672040292644386,-0.48672040292644386,-0.48672040292644386,2.1442006939732527,112589,0.0002753377328158,85.92857142857143,72.55714285714285,78.48571428571428,67.57142857142857,70.81428571428572,0.0797142857142857,9.757142857142856,1008.2571428571428,0.1771428571428571,0.0
818,2015-08-30,28,2.399324476610466,-0.47068087818674215,-0.47068087818674215,-0.47068087818674215,-0.3558806639948538,-0.47068087818674215,-0.47068087818674215,-0.47068087818674215,-0.47068087818674215,1.251322334691583,112589,0.0002486921457691,82.78571428571429,67.44285714285715,74.62857142857142,62.41428571428571,67.52857142857142,0.0834285714285714,12.44285714285714,1007.0142857142856,0.4114285714285714,0.0
819,2015-09-06,17,2.3982355477165473,-0.47964710954330947,-0.47964710954330947,-0.28778826572598565,-0.47964710954330947,-0.47964710954330947,-0.47964710954330947,-0.47964710954330947,-0.47964710954330947,1.2470824848126045,112589,0.0001509916599312,82.28571428571429,68.51428571428572,75.14285714285714,63.52857142857143,68.82857142857142,0.1492857142857142,10.685714285714283,1010.2571428571428,0.6542857142857142,0.0
820,2015-09-13,32,2.792587003632411,-0.38884122835388,-0.38884122835388,-0.30046822190981637,-0.38884122835388,-0.38884122835388,-0.38884122835388,-0.38884122835388,-0.38884122835388,0.22976981675456543,112589,0.0002842195951647,80.21428571428571,59.7,69.84285714285714,52.68571428571429,57.8,0.0385714285714285,10.314285714285717,1013.5714285714286,0.75,0.0
821,2015-09-20,59,1.4951650663414775,-0.47355761887683806,-0.47355761887683806,-0.42034889765472144,-0.47355761887683806,-0.47355761887683806,-0.47355761887683806,-0.47355761887683806,-0.47355761887683806,2.2400871634511104,112589,0.0005240298785849,81.38571428571429,59.84285714285714,70.35714285714286,52.94285714285714,57.18571428571429,0.0,9.485714285714286,1017.0714285714286,0.13,0.0
822,2015-09-27,38,1.9363132699936338,-0.4945562031585472,-0.4945562031585472,-0.3269100325963278,-0.4945562031585472,-0.4945562031585472,-0.4945562031585472,-0.4945562031585472,-0.4945562031585472,1.8524901847125241,107074,0.0003548947456898,83.87142857142858,61.22857142857144,71.25714285714285,54.92857142857143,60.42857142857143,0.0,8.442857142857143,1011.5428571428572,0.3642857142857142,0.0
823,2015-10-04,17,1.8973665961010275,-0.4743416490252569,-0.4743416490252569,-0.4743416490252569,-0.4743416490252569,-0.4743416490252569,-0.4743416490252569,-0.4743416490252569,-0.4743416490252569,1.8973665961010275,102939,0.0001651463488085,75.47142857142856,54.51428571428572,65.7,44.92857142857143,50.457142857142856,0.2224285714285714,13.314285714285717,1017.657142857143,0.6,0.0
824,2015-10-11,24,2.4105033324576577,-0.4716202172199766,-0.4716202172199766,-0.34061460132553867,-0.4716202172199766,-0.4716202172199766,-0.4716202172199766,-0.4716202172199766,-0.4716202172199766,1.2314527894077167,102939,0.0002331477865532,71.42857142857143,52.21428571428572,61.01428571428572,46.15714285714286,61.94285714285714,0.0907142857142857,11.242857142857144,1015.3857142857142,0.8385714285714286,0.0
825,2015-10-18,35,2.836112159241081,-0.3520232890861295,-0.3520232890861295,-0.2856038005793126,-0.3520232890861295,-0.3520232890861295,-0.3520232890861295,-0.3520232890861295,-0.3520232890861295,-0.08634533505886194,102939,0.0003400071887234,73.67142857142858,49.08571428571429,60.35714285714285,48.471428571428575,68.41428571428571,0.002,9.571428571428571,1019.5714285714286,0.2157142857142857,0.0
826,2015-10-25,21,2.359819908382841,-0.500567859353936,-0.500567859353936,-0.14301938838683884,-0.500567859353936,-0.500567859353936,-0.500567859353936,-0.500567859353936,-0.500567859353936,1.2871744954815498,102939,0.000204004313234,72.85714285714286,52.957142857142856,62.21428571428572,50.6,68.25714285714285,0.0839999999999999,9.485714285714286,1019.1428571428572,0.31,0.0
827,2015-11-01,104,1.0278768805886134,-0.4636794761014881,-0.4636794761014881,-0.30155378515691184,-0.4636794761014881,-0.4636794761014881,-0.4636794761014881,-0.4636794761014881,-0.4636794761014881,2.5194332372787147,102939,0.0010103070750638,57.15714285714286,38.9,48.142857142857146,31.028571428571432,54.285714285714285,0.2255714285714285,12.542857142857144,1022.2857142857144,0.5542857142857143,0.0
828,2015-11-08,37,1.724602308737453,-0.37587486216072696,-0.4864262922079996,-0.4864262922079996,-0.4864262922079996,-0.4864262922079996,-0.4864262922079996,-0.4864262922079996,-0.4864262922079996,2.056256598879271,102939,0.0003594361709361,62.2,44.05714285714286,52.885714285714286,43.471428571428575,72.84285714285714,0.2437142857142857,10.471428571428572,1024.3,0.7871428571428571,0.0
829,2015-11-15,20,1.161895003862225,-0.45184805705753195,-0.45184805705753195,-0.45184805705753195,-0.45184805705753195,-0.45184805705753195,-0.45184805705753195,-0.45184805705753195,-0.45184805705753195,2.4528894525980305,102939,0.0001942898221276,60.32857142857143,48.0,53.48571428571428,47.642857142857146,81.78571428571429,0.1971428571428571,7.514285714285714,1022.0428571428572,0.4414285714285714,0.0
830,2015-11-22,38,2.2679920789845682,-0.4780072991581826,-0.4780072991581826,-0.37630361848622884,-0.4780072991581826,-0.4780072991581826,-0.4780072991581826,-0.4780072991581826,-0.4780072991581826,1.4543626336089384,102939,0.0003691506620425,58.54285714285714,45.72857142857144,51.385714285714286,42.55714285714286,73.04285714285713,0.0882857142857142,9.785714285714286,1022.4571428571428,0.2585714285714285,0.0
831,2015-11-29,35,1.3472046937545814,-0.4611237542381453,-0.4611237542381453,-0.4611237542381453,-0.4611237542381453,-0.4611237542381453,-0.4611237542381453,-0.4611237542381453,-0.4611237542381453,2.341785340150581,102939,0.0003400071887234,41.871428571428574,31.942857142857143,37.07142857142857,28.5,71.7,0.1554285714285714,10.971428571428572,1024.0,0.5028571428571429,0.0
832,2015-12-06,33,0.4401184453912898,-0.3982024029730717,-0.3982024029730717,-0.3982024029730717,-0.3982024029730717,-0.3982024029730717,-0.3982024029730717,-0.3982024029730717,-0.3982024029730717,2.7455007783932834,102939,0.0003205782065106,44.471428571428575,30.585714285714285,37.17142857142857,25.61428571428572,65.18571428571428,0.1379999999999999,10.05714285714286,1021.9285714285714,0.7342857142857142,0.0
833,2015-12-13,40,2.2860022860034293,-0.47625047625071437,-0.47625047625071437,-0.38100038100057154,-0.47625047625071437,-0.47625047625071437,-0.47625047625071437,-0.47625047625071437,-0.47625047625071437,1.4287514287521432,102939,0.0003885796442553,49.94285714285714,31.242857142857144,39.957142857142856,27.342857142857145,62.82857142857143,0.0022857142857142,8.314285714285715,1025.6285714285714,0.5314285714285715,0.0
834,2015-12-20,31,2.3446940869643917,-0.46092276923231634,-0.46092276923231634,-0.46092276923231634,-0.46092276923231634,-0.46092276923231634,-0.46092276923231634,-0.46092276923231634,-0.46092276923231634,1.342688066894139,102939,0.0003011492242978,40.08571428571429,26.12857142857143,33.07142857142857,20.61428571428572,61.82857142857143,0.0151428571428571,8.528571428571428,1026.3285714285714,0.1999999999999999,0.0
835,2015-12-27,25,2.7133026980176442,-0.40819598111769867,-0.40819598111769867,-0.40819598111769867,-0.40819598111769867,-0.40819598111769867,-0.40819598111769867,-0.40819598111769867,-0.40819598111769867,0.5522651509239452,102007,0.0002450812199162,41.58571428571428,27.842857142857145,34.471428571428575,21.942857142857143,62.614285714285714,0.0185714285714285,8.62857142857143,1024.3142857142857,0.4528571428571428,0.0
836,2016-01-03,20,2.8024338682600374,-0.388456179758817,-0.388456179758817,-0.388456179758817,-0.2497218298449538,-0.388456179758817,-0.388456179758817,-0.388456179758817,-0.388456179758817,0.16648121989663592,100765,0.0001984816156403,37.9,21.06,29.78,17.4,62.64,0.0233999999999999,7.58,1031.62,0.65,0.0
836,2016-01-03,20,2.8024338682600374,-0.388456179758817,-0.388456179758817,-0.388456179758817,-0.2497218298449538,-0.388456179758817,-0.388456179758817,-0.388456179758817,-0.388456179758817,0.16648121989663592,100765,0.0001984816156403,47.7,30.6,39.46666666666667,32.73333333333333,77.76666666666667,0.0,6.766666666666667,1024.6,0.7466666666666667,0.0
837,2016-01-10,33,2.794795204403937,-0.3862725079257474,-0.3862725079257474,-0.31053280048932635,-0.3862725079257474,-0.3862725079257474,-0.3862725079257474,-0.3862725079257474,-0.3862725079257474,0.21964515156562112,100765,0.0003274946658065,36.75714285714286,23.357142857142858,30.4,12.94285714285714,50.65714285714286,0.0,9.55714285714286,1025.2142857142858,0.7628571428571428,1.0
838,2016-01-17,35,1.5112957585755593,-0.4958939207826054,-0.4958939207826054,-0.4958939207826054,-0.2597539585051743,-0.4958939207826054,-0.4958939207826054,-0.4958939207826054,-0.4958939207826054,2.219715645407853,100765,0.0003473428273706,36.57142857142857,20.357142857142858,28.042857142857144,13.55714285714286,56.9,0.0035714285714285,7.8428571428571425,1022.4142857142856,0.1442857142857143,0.0
839,2016-01-24,17,2.676182282396834,-0.41767006719488164,-0.41767006719488164,-0.41767006719488164,-0.41767006719488164,-0.41767006719488164,-0.41767006719488164,-0.41767006719488164,-0.41767006719488164,0.6651782551622188,100765,0.0001687093732942,23.228571428571428,8.028571428571428,15.657142857142857,-2.8285714285714287,44.771428571428565,0.0011428571428571,13.142857142857142,1026.5857142857144,0.3942857142857142,1.0
